Wavelength (nm),Absorbance,"Energy, eV",Direct transition,Indirect transition
294.0,10.518,4.217687074829932,1967.9544516451483,6.660452886483113
294.5,10.552,4.2105263157894735,1973.978131855955,6.665543765081025
295.0,10.547,4.203389830508475,1965.4284143453035,6.65831454216252
295.5,10.55,4.196277495769881,1959.8973204955325,6.653625145766197
296.0,10.552,4.1891891891891895,1954.0222889700512,6.648633267395963
296.5,10.585,4.18212478920742,1959.6373106137094,6.653404458903768
297.0,10.604,4.175084175084175,1960.0624548696842,6.6537652943722465
297.5,10.612,4.168067226890757,1956.4281941038066,6.650678868488893
298.0,10.591,4.1610738255033555,1942.1589845682622,6.63851887742334
298.5,10.595,4.1541038525963145,1937.1204300677032,6.634209095156555
299.0,10.561,4.147157190635451,1918.2759366181585,6.618015343764398
299.5,10.577,4.140233722871453,1917.6737593306598,6.617495907577983
300.0,10.569,4.133333333333334,1908.3966990400008,6.609478042931984
300.5,10.6,4.126455906821963,1913.2254451122778,6.613655011588737
301.0,10.567,4.119601328903655,1895.0199830730346,6.597865354986029
301.5,10.532,4.112769485903814,1876.2488464520954,6.581465507433657
302.0,10.557,4.105960264900662,1878.9296835928246,6.5838151945932
302.5,10.587,4.099173553719008,1883.3821000685741,6.587712077286251
303.0,10.662,4.092409240924092,1903.8620176061168,6.605548223026812
303.5,10.651,4.085667215815486,1893.6806821850519,6.596699289466722
304.0,10.692,4.078947368421052,1902.0157254847645,6.603946188693386
304.5,10.705,4.072249589490969,1900.387300940194,6.602532230553731
305.0,10.8,4.065573770491803,1927.9297393173879,6.626326034939081
305.5,10.795,4.058919803600655,1919.845298175029,6.619368495549184
306.0,10.746,4.052287581699346,1896.243869896194,6.5989303946125375
306.5,10.748,4.045676998368679,1890.76575609377,6.594159262443284
307.0,10.787,4.039087947882736,1898.3136773270808,6.600730390934861
307.5,10.815,4.032520325203252,1901.9810151100532,6.603916059208594
308.0,10.754,4.025974025974026,1874.485138741778,6.579918287891171
308.5,10.713,4.019448946515397,1854.194307420493,6.562039055356151
309.0,10.748,4.0129449838187705,1860.294606784596,6.567429686421024
309.5,10.726,4.006462035541196,1846.70552647686,6.555403251762233
310.0,10.716,4.0,1837.3224959999998,6.547060409069096
310.5,10.711,3.993558776167472,1829.7013138084383,6.5402605492082495
311.0,10.812,3.987138263665595,1858.380613666112,6.565739783661275
311.5,10.818,3.980738362760835,1854.4760227903607,6.562288290554348
312.0,10.763,3.9743589743589745,1829.788369641683,6.540338343008383
312.5,10.627,3.968,1778.1348265000963,6.493684316318434
313.0,10.65,3.961661341853035,1780.138982739438,6.49551332003367
313.5,10.651,3.955342902711324,1774.7984851547455,6.4906361211192785
314.0,10.744,3.949044585987261,1800.1805849486793,6.513718986251029
314.5,10.71,3.942766295707472,1783.121811541271,6.498232607950182
315.0,10.698,3.9365079365079363,1773.4847152471655,6.489434636758576
315.5,10.579,3.9302694136291603,1728.7567045652393,6.448125318787073
316.0,10.544,3.9240506329113924,1711.9063370613687,6.432354924397264
316.5,10.57,3.9178515007898893,1714.9280987499033,6.435191556072681
317.0,10.608,3.911671924290221,1721.8363339907853,6.4416625006958155
317.5,10.543,3.905511811023622,1695.4474134530349,6.416838086131054
318.0,10.494,3.89937106918239,1674.4464,6.396874236687791
318.5,10.43,3.893249607535322,1648.895428088395,6.372330296413817
319.0,10.416,3.8871473354231973,1639.3207899450674,6.363059534985354
319.5,10.37,3.8810641627543037,1619.791658425601,6.34402359451493
320.0,10.37,3.875,1614.7337640624996,6.339065388525346
320.5,10.361,3.8689547581903274,1606.9066573494517,6.3313695398081125
321.0,10.347,3.8629283489096573,1597.578486994497,6.3221609933762535
321.5,10.271,3.8569206842923793,1569.3032502833482,6.293999709911579
322.0,10.219,3.8509316770186337,1548.6326996797961,6.273170714037154
322.5,10.136,3.8449612403100777,1518.857871037558,6.242798021062587
323.0,10.131,3.8390092879256965,1512.665689823539,6.236425506327742
323.5,10.126,3.8330757341576507,1506.50523937708,6.2300662022229245
324.0,10.129,3.8271604938271606,1502.7491541076056,6.226179297287809
324.5,10.081,3.8212634822804312,1483.9565926348703,6.206622041406181
325.0,10.043,3.8153846153846156,1468.262049916213,6.190146015427075
325.5,9.984,3.8095238095238093,1446.6068897959185,6.167194314620362
326.0,9.931,3.803680981595092,1426.901958237043,6.1460845933179975
326.5,9.859,3.797856049004594,1401.9829508814305,6.119073687016384
327.0,9.762,3.7920489296636086,1370.330965541621,6.0842404333964435
327.5,9.718,3.786259541984733,1353.8624751695124,6.065877531652583
328.0,9.668,3.7804878048780486,1335.8846707911955,6.045639428345109
328.5,9.661,3.774733637747336,1329.8932654040666,6.038849366748356
329.0,9.603,3.768996960486322,1309.9823135262977,6.016118168017493
329.5,9.542,3.763277693474962,1289.4703394935536,5.992428201583903
330.0,9.459,3.757575757575758,1263.2983866446282,5.96178740738959
330.5,9.36,3.7518910741301057,1233.2528851668833,5.926018938027265
331.0,9.275,3.7462235649546827,1207.3000520258122,5.89459273953296
331.5,9.184,3.7405731523378583,1180.157728917189,5.861179389088077
332.0,9.129,3.7349397590361444,1162.5552910582085,5.839200721009765
332.5,9.045,3.7293233082706765,1137.8295631409346,5.807902316956464
333.0,8.985,3.7237237237237237,1119.414855937018,5.784259473576341
333.5,8.879,3.7181409295352323,1089.8828175261694,5.745726526153445
334.0,8.782,3.712574850299401,1063.0098829502672,5.7099765617145355
334.5,8.678,3.7070254110612857,1034.8810099039017,5.671822151406887
335.0,8.573,3.701492537313433,1006.9766582347963,5.633195853366725
335.5,8.497,3.6959761549925485,986.2557718057664,5.603990487944433
