Wavelength (nm),Absorbance,"Energy, eV",Direct transition,Indirect transition
267.5,9.774,4.635514018691588,2052.7708265539345,6.731085649335594
268.0,9.707,4.626865671641791,2017.1762283136557,6.7017150845605835
268.5,9.692,4.618249534450651,2003.4642681619728,6.690297040333539
269.0,9.716,4.609665427509293,2005.9209887314987,6.692347069129058
269.5,9.773,4.601113172541744,2022.0022234592336,6.705719874498969
270.0,9.717,4.592592592592593,1991.4997098271608,6.680286088351473
270.5,9.685,4.584103512014788,1971.0973839777782,6.663110573438146
271.0,9.656,4.575645756457565,1952.0876000272328,6.646986943296508
271.5,9.661,4.567219152854512,1946.9189250036457,6.642582648016315
272.0,9.66,4.5588235294117645,1939.3661678200692,6.6361310485943275
272.5,9.706,4.5504587155963305,1950.7020081622757,6.645807121304228
273.0,9.652,4.542124542124542,1921.9969878892778,6.621222400779638
273.5,9.617,4.53382084095064,1901.113041471347,6.60316250196997
274.0,9.56,4.525547445255475,1871.7939069742665,6.577555288756024
274.5,9.55,4.517304189435337,1861.0816022508222,6.5681241621263124
275.0,9.521,4.509090909090909,1843.0754443847932,6.552179373724024
275.5,9.48,4.500907441016334,1820.6096427877385,6.532120830238434
276.0,9.508,4.492753623188406,1824.7507562276833,6.535832116056483
276.5,9.507,4.4846292947558775,1817.7748351735893,6.529576609952909
277.0,9.513,4.4765342960288805,1813.5052855426236,6.525739096694162
277.5,9.443,4.468468468468468,1780.4811279915589,6.495825409272308
278.0,9.469,4.460431654676259,1783.8651109362863,6.498909703798745
278.5,9.479,4.452423698384201,1781.221866070156,6.496500922572384
279.0,9.518,4.444444444444445,1789.478004938272,6.504015853472548
279.5,9.523,4.43649373881932,1784.9551760318222,6.499902297325428
280.0,9.46,4.428571428571429,1755.1311755102047,6.472579525528112
280.5,9.45,4.420677361853833,1745.1841345191453,6.463389286552274
281.0,9.436,4.412811387900356,1733.8303264852268,6.452851172638941
281.5,9.466,4.404973357015986,1738.679654674116,6.457358422568265
282.0,9.42,4.397163120567376,1715.722154821186,6.435936341803318
282.5,9.39,4.389380530973451,1698.7819996554156,6.419990902317597
283.0,9.363,4.381625441696113,1683.0636718450721,6.4050885248059375
283.5,9.39,4.37389770723104,1686.8187833487302,6.4086581646160115
284.0,9.314,4.366197183098592,1653.785414719302,6.377049518655181
284.5,9.328,4.3585237258347975,1652.935487083373,6.37623002365716
285.0,9.301,4.350877192982456,1637.6192662062176,6.3614077665191235
285.5,9.348,4.343257443082312,1648.4225715219868,6.37187339625745
286.0,9.341,4.335664335664336,1640.2046856276588,6.3639170767256665
286.5,9.374,4.328097731239093,1646.05376360419,6.369583042290544
287.0,9.389,4.320557491289199,1645.5771755102041,6.369121939931303
287.5,9.394,4.3130434782608695,1641.6054451248394,6.3652753620548586
288.0,9.365,4.305555555555555,1625.8256023341046,6.349923446607666
288.5,9.375,4.298093587521664,1623.6569959360706,6.347804926351754
289.0,9.315,4.290657439446367,1597.398981812957,6.321983395141346
289.5,9.335,4.2832469775474955,1598.729095307555,6.323299023089599
290.0,9.318,4.275862068965517,1587.4234323709863,6.312090205203082
290.5,9.32,4.268502581755594,1582.642855543146,6.307332563133335
291.0,9.292,4.261168384879725,1567.7463365619205,6.292438051526801
291.5,9.264,4.253859348198971,1552.9709966441983,6.277559478150348
292.0,9.318,4.2465753424657535,1565.7523768812157,6.290436315637882
292.5,9.251,4.239316239316239,1538.0448200756812,6.262420820251106
293.0,9.248,4.2320819112627985,1531.806019294342,6.256060542814332
293.5,9.181,4.2248722316865415,1504.5517630848967,6.22804559706447
294.0,9.255,4.217687074829932,1523.7073261141197,6.247775114194734
294.5,9.283,4.2105263157894735,1527.7400819944596,6.251904972844171
295.0,9.331,4.203389830508475,1538.3519884355069,6.262733469378573
295.5,9.329,4.196277495769881,1532.4933055230604,6.256762162495648
296.0,9.291,4.1891891891891895,1514.9031490321408,6.238730380194095
296.5,9.232,4.18212478920742,1490.683919276324,6.2136443456286505
297.0,9.152,4.175084175084175,1460.0324038408774,6.181453742475985
297.5,9.12,4.168067226890757,1444.9709194548407,6.165449951888645
298.0,9.117,4.1610738255033555,1439.1787960722488,6.159262136580493
298.5,9.154,4.1541038525963145,1446.0273777777775,6.166576575918494
299.0,9.169,4.147157190635451,1445.922244646033,6.16646448793281
299.5,9.184,4.140233722871453,1445.8174663459688,6.166352772170225
300.0,9.163,4.133333333333334,1434.419676604445,6.154163902053092
300.5,9.186,4.126455906821963,1436.8363278019717,6.156754336504466
301.0,9.156,4.119601328903655,1422.728224121147,6.14158528129683
301.5,9.151,4.112769485903814,1416.4650007849089,6.13481487622127
302.0,9.126,4.105960264900662,1404.0753446954077,6.121355517978305
302.5,9.142,4.099173553719008,1404.3489900023221,6.12165374944542
303.0,9.174,4.092409240924092,1409.5340933633952,6.127296498149703
303.5,9.134,4.085667215815486,1392.669274125863,6.108885688016977
304.0,9.097,4.078947368421052,1376.868906665512,6.091484565401632
304.5,9.059,4.072249589490969,1360.909656580952,6.073755759923071
305.0,9.096,4.065573770491803,1367.5543490631553,6.081156059203994
305.5,9.106,4.058919803600655,1366.0803145132475,6.0795167350363934
306.0,9.121,4.052287581699346,1366.109240052971,6.079548916875308
306.5,9.128,4.045676998368679,1363.746583016694,6.076918597538501
307.0,9.19,4.039087947882736,1377.8363628261304,6.0925543281157815
